Feature ID	Taxon	Confidence
M02808:184:000000000-LYVHM:1:2108:18893:20106;sample=SF3_B4_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales	0.9982556529948453
M02808:184:000000000-LYVHM:1:1102:5663:12420;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.	0.8811853918825246
M02808:184:000000000-LYVHM:1:1101:9319:26550;sample=SF6_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9410740547415861
M02808:184:000000000-LYVHM:1:2105:9411:20348;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia	0.771417750663453
M02808:184:000000000-LYVHM:1:2106:14733:9283;sample=SF3_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.	0.7057246535459839
M02808:184:000000000-LYVHM:1:1112:12122:28351;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.930351467589509
M02808:184:000000000-LYVHM:1:1109:12210:26136;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales	0.7793682912665879
M02808:184:000000000-LYVHM:1:1105:5199:12275;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7989390992946956
M02808:184:000000000-LYVHM:1:2104:9584:7353;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. Kas104-4	0.991524332830075
M02808:184:000000000-LYVHM:1:2108:12983:18461;sample=SF6_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus macerans	0.9999824008708311
M02808:184:000000000-LYVHM:1:1106:5802:13716;sample=SF3_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati	0.8017719021832113
M02808:184:000000000-LYVHM:1:1109:11477:22153;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__unclassified Bacillota;o__unclassified Bacillota;f__unclassified Bacillota;g__unclassified Bacillota;s__unclassified Bacillota	0.9999999999324416
M02808:184:000000000-LYVHM:1:1111:29550:16085;sample=SF6_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7277065781174368
M02808:184:000000000-LYVHM:1:2109:8431:15332;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium	0.9997933997725506
M02808:184:000000000-LYVHM:1:1107:12027:10860;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9004931618700288
M02808:184:000000000-LYVHM:1:2114:12051:26314;sample=SF3_B4_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. Kas104-4	0.992357056414603
M02808:184:000000000-LYVHM:1:2107:18982:6566;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.7806192038859885
M02808:184:000000000-LYVHM:1:1103:7728:6181;sample=SF6_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.8990563431224863
M02808:184:000000000-LYVHM:1:1104:10847:19589;sample=SF2_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7258671391074408
M02808:184:000000000-LYVHM:1:2113:11622:20532;sample=SF6_B2_T0_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9739754265508493
M02808:184:000000000-LYVHM:1:1112:6831:10568;sample=SF2_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9631105824965478
M02808:184:000000000-LYVHM:1:1111:7302:10837;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Ectothiorhodospira	0.8129303728474312
M02808:184:000000000-LYVHM:1:2114:12463:21994;sample=SF2_B1_T4_Root_R1_001.fastq;	d__Bacteria	1.0000000000000129
M02808:184:000000000-LYVHM:1:2104:5091:15099;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. B901-1b	0.9399695244479519
M02808:184:000000000-LYVHM:1:2102:19730:4416;sample=SF8_B4_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.8013433856711274
M02808:184:000000000-LYVHM:1:2112:12596:17134;sample=SF2_B4_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.7169262736690365
M02808:184:000000000-LYVHM:1:1103:11848:23864;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9367632477270991
M02808:184:000000000-LYVHM:1:2102:5157:17631;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9853238348331401
M02808:184:000000000-LYVHM:1:2102:4711:16527;sample=SF3_B2_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9204986516465508
M02808:184:000000000-LYVHM:1:1113:17635:26153;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.7050959595759899
M02808:184:000000000-LYVHM:1:2112:16870:7671;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Aromatoleum;s__Aromatoleum tolulyticum	0.9975623928452949
M02808:184:000000000-LYVHM:1:2111:14760:14404;sample=SF4_B3_T0_R1_001.fastq;	d__Bacteria	0.9999999999999918
M02808:184:000000000-LYVHM:1:2114:3927:18182;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9299383530894642
M02808:184:000000000-LYVHM:1:1101:4964:16464;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria	0.7373261275213707
M02808:184:000000000-LYVHM:1:1108:2449:15515;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8420805620893368
M02808:184:000000000-LYVHM:1:1109:11220:9105;sample=SF3_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus typhae	0.7876660377214586
M02808:184:000000000-LYVHM:1:2107:13555:12556;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium	0.9949060259142344
M02808:184:000000000-LYVHM:1:2106:25246:22679;sample=SF3_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9510823547265036
M02808:184:000000000-LYVHM:1:1105:7410:10863;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Citrifermentans;s__Citrifermentans bemidjiense Bem	0.8700339102780713
M02808:184:000000000-LYVHM:1:2112:3841:19804;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. B901-1b	0.9619809972794798
M02808:184:000000000-LYVHM:1:2111:11589:27579;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9919791867340961
M02808:184:000000000-LYVHM:1:1101:12915:5032;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum E4 str. BoNT E BL5262	0.9101555288128039
M02808:184:000000000-LYVHM:1:2103:24135:22473;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria	0.9999999999999865
M02808:184:000000000-LYVHM:1:2112:8389:17430;sample=SF2_B4_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.9178634189863645
M02808:184:000000000-LYVHM:1:2104:11154:19327;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.78038837539689
M02808:184:000000000-LYVHM:1:1110:25961:23704;sample=SF6_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9639414267395241
M02808:184:000000000-LYVHM:1:1109:12569:28168;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus piscarius	0.9999995590326427
M02808:184:000000000-LYVHM:1:2112:14781:19514;sample=SF1_B4_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7173624558326627
M02808:184:000000000-LYVHM:1:1112:26500:16443;sample=SF2_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus sonchi X19-5	0.7087310268699577
M02808:184:000000000-LYVHM:1:2103:21036:3994;sample=SF3_B3_T4_R1_001.fastq;	d__Bacteria	1.0000000000000115
M02808:184:000000000-LYVHM:1:2108:14269:13239;sample=SF8_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9980919098424436
M02808:184:000000000-LYVHM:1:2112:9142:16607;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. MK12	0.7800871419053147
M02808:184:000000000-LYVHM:1:1109:16982:12077;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;k__delta/epsilon subdivisions;p__Deltaproteobacteria;c__unclassified Deltaproteobacteria;o__unclassified Deltaproteobacteria;f__unclassified Deltaproteobacteria;g__unclassified Deltaproteobacteria;s__unclassified Deltaproteobacteria	0.8444681916031398
M02808:184:000000000-LYVHM:1:2102:16322:18087;sample=SF1_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.7168852736657705
M02808:184:000000000-LYVHM:1:2106:20258:7002;sample=SF2_B2_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.8254036359724326
M02808:184:000000000-LYVHM:1:1114:6551:7933;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. Sukashi-1	0.9737649260058607
M02808:184:000000000-LYVHM:1:1112:27553:17192;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.9049155938609137
M02808:184:000000000-LYVHM:1:2111:19997:22934;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium kluyveri NBRC 12016	0.7310442335781708
M02808:184:000000000-LYVHM:1:1114:11527:21866;sample=SF4_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7131613561511418
M02808:184:000000000-LYVHM:1:1101:28916:12813;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Nostocaceae;s__Nostoc sp. N2	0.9684379500545857
M02808:184:000000000-LYVHM:1:2107:22620:5601;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Citrifermentans;s__Citrifermentans bemidjiense Bem	0.8831979648858418
M02808:184:000000000-LYVHM:1:2103:25783:10970;sample=SF1_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.701697878278341
M02808:184:000000000-LYVHM:1:2107:12148:18118;sample=SF3_B1_T0_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria	0.7705070269788123
M02808:184:000000000-LYVHM:1:2104:13697:26829;sample=SF3_B1_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9763329879998685
M02808:184:000000000-LYVHM:1:1103:6044:22761;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.9611480073834955
M02808:184:000000000-LYVHM:1:2112:15047:24549;sample=SF8_B1_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9191036042393194
M02808:184:000000000-LYVHM:1:1102:20442:27921;sample=SF6_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9621429557895309
M02808:184:000000000-LYVHM:1:2108:9528:19985;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9492833688214757
M02808:184:000000000-LYVHM:1:2105:7167:5487;sample=SF6_B3_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae	0.9206077029241072
M02808:184:000000000-LYVHM:1:1109:5726:7475;sample=SF2_B3_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae	0.8541499955657985
M02808:184:000000000-LYVHM:1:1107:16636:28079;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8130079304806065
M02808:184:000000000-LYVHM:1:1109:6858:10297;sample=SF2_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.7402850302412044
M02808:184:000000000-LYVHM:1:2107:7939:12707;sample=SF1_B4_T0_R1_001.fastq;	d__Bacteria	0.9999999999999948
M02808:184:000000000-LYVHM:1:2109:18505:21078;sample=SF4_B3_T4_R1_001.fastq;	d__Bacteria	1.0000000000000064
M02808:184:000000000-LYVHM:1:1103:2258:14292;sample=SF3_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.9392650772249868
M02808:184:000000000-LYVHM:1:2110:9787:22977;sample=SF4_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.956744647686935
M02808:184:000000000-LYVHM:1:2102:16172:19722;sample=SF2_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.793007235690942
M02808:184:000000000-LYVHM:1:1106:17911:12043;sample=SF4_B2_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota	0.9953102938848275
M02808:184:000000000-LYVHM:1:1105:24520:7009;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.9999077085187901
M02808:184:000000000-LYVHM:1:1112:12396:9340;sample=SF2_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati	0.8698739399039688
M02808:184:000000000-LYVHM:1:2111:13845:24602;sample=SF8_B2_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8507241049431808
M02808:184:000000000-LYVHM:1:2102:8360:18438;sample=SF4_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. B901-1b	0.9869449286458746
M02808:184:000000000-LYVHM:1:1103:25352:14502;sample=SF8_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8470590240630876
M02808:184:000000000-LYVHM:1:2104:12491:16290;sample=SF3_B1_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. B901-1b	0.7945374034085319
M02808:184:000000000-LYVHM:1:1104:8571:9032;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota	0.9998934565509559
M02808:184:000000000-LYVHM:1:2114:13869:10791;sample=SF1_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9854974221561494
M02808:184:000000000-LYVHM:1:2105:12174:17770;sample=SF8_B1_T4_R1_001.fastq;	d__Bacteria	1.0000000000000053
M02808:184:000000000-LYVHM:1:1102:12608:16605;sample=SF8_B4_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.9469514377649675
M02808:184:000000000-LYVHM:1:1105:9974:20410;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.9911757121641918
M02808:184:000000000-LYVHM:1:2101:13813:20989;sample=SF3_B1_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.7644893317701447
M02808:184:000000000-LYVHM:1:1105:24732:22511;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.7142763437277071
M02808:184:000000000-LYVHM:1:1110:14865:18199;sample=SF6_B1_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.9990835820113599
M02808:184:000000000-LYVHM:1:2108:20778:10090;sample=SF8_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8748290528549871
M02808:184:000000000-LYVHM:1:1104:14574:13689;sample=SF3_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.720454919418304
M02808:184:000000000-LYVHM:1:2107:4810:14423;sample=SF8_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9969932429617789
M02808:184:000000000-LYVHM:1:1109:5692:13554;sample=SF6_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium	0.9873914096827314
M02808:184:000000000-LYVHM:1:2106:12398:24529;sample=SF3_B2_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus stellifer	0.999999999999801
M02808:184:000000000-LYVHM:1:2112:9969:16926;sample=SF1_B3_T0_R1_001.fastq;	d__Bacteria	0.99999999999999
M02808:184:000000000-LYVHM:1:2102:25115:21104;sample=SF4_B4_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.9459751889895829
M02808:184:000000000-LYVHM:1:2111:19567:18735;sample=SF1_B2_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.922082522980714
M02808:184:000000000-LYVHM:1:1104:25548:13039;sample=SF3_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8263403828496501
M02808:184:000000000-LYVHM:1:2104:24648:19891;sample=SF1_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Actinomycetota;c__Actinomycetes;o__Frankiales;f__Frankiaceae	0.7785368933421324
M02808:184:000000000-LYVHM:1:1102:18971:19875;sample=Sf4_B4_T0_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Pseudomonadota	0.980909768376461
M02808:184:000000000-LYVHM:1:1112:9418:7515;sample=SF1_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati	0.9772052409901382
M02808:184:000000000-LYVHM:1:1106:15913:24644;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. MK12	0.8282950463250006
M02808:184:000000000-LYVHM:1:1104:22538:6787;sample=SF3_B4_T0_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.	0.7026044625435272
M02808:184:000000000-LYVHM:1:1111:25539:18163;sample=SF3_B2_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. Kas104-4	0.9996347882688879
M02808:184:000000000-LYVHM:1:1108:25733:16856;sample=SF4_B3_T0_R1_001.fastq;	d__Bacteria;k__Bacillati	0.7885021609091525
M02808:184:000000000-LYVHM:1:2101:9864:9450;sample=SF3_B4_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Nostocaceae	0.9960292202823992
M02808:184:000000000-LYVHM:1:1106:16250:20873;sample=SF2_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9134327631968514
M02808:184:000000000-LYVHM:1:2109:17745:28231;sample=SF4_B3_T4_Root_R1_001.fastq;	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.	0.9137958842999558
M02808:184:000000000-LYVHM:1:1109:15153:25541;sample=SF6_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium	0.9999999999999876
M02808:184:000000000-LYVHM:1:1113:13311:19458;sample=SF3_B3_T0_Root_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus durus	0.9811227704353052
M02808:184:000000000-LYVHM:1:2109:8169:26145;sample=SF3_B1_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9609409236179407
M02808:184:000000000-LYVHM:1:2103:15345:18366;sample=SF3_B3_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. Kas104-4	0.999974331063913
M02808:184:000000000-LYVHM:1:1104:9806:26318;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria	0.9999999999999908
M02808:184:000000000-LYVHM:1:2113:16000:6082;sample=SF3_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8847115807280133
M02808:184:000000000-LYVHM:1:1103:21479:24502;sample=SF1_B1_T4_Root_R1_001.fastq;	d__Bacteria;k__Bacillati	0.8977741406169284
M02808:184:000000000-LYVHM:1:1106:19498:25423;sample=SF1_B1_T0_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.8992799381598129
M02808:184:000000000-LYVHM:1:1112:26738:9355;sample=SF2_B2_T4_R1_001.fastq;	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Nostocales;g__Hapalosiphonaceae	0.9229156358051912
M02808:184:000000000-LYVHM:1:2109:26795:17214;sample=SF6_B3_T4_R1_001.fastq;	d__Bacteria	1.0000000000000058
